app_name,UI,gesture_x,gesture_y,bounds,classified_class,clickable,ancestors_cnt,siblings_cnt,ancestors,siblings,Hierarchy_Depth,Nesting_Level,top_spacing,bottom_spacing,left_spacing,right_spacing,total_components,descendant_count,descendant_classes
com.poshmark.app,1,636.0,880.0,"[195, 732, 1245, 1075]",Other,True,8,9,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other']",8,7,0.0381282495667244,0.2876949740034662,0.1354166666666666,0.1354166666666666,42,9,"['Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other']"
com.proapps.paylinkinvoicepp,13,728.0,278.6666666666667,"[0, 252, 1440, 345]",TextButton,False,6,5,"['Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton', 'TextButton', 'Image', 'TextButton']",7,5,0.0,0.1875,0.0,0.0,24,5,"['TextButton', 'TextButton', 'TextButton', 'Image', 'TextButton']"
com.QuranReading.urduquran,786,424.8,152.0,"[0, 84, 1440, 2217]",TextButton,True,8,7,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']",13,7,0.0,0.0,0.0,0.0,277,55,"['Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Image', 'Image', 'Image', 'Image', 'Other', 'TextButton']"
com.raaga.android,3,724.8,570.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",18,1,0.0,0.9015625,0.0,0.0,178,177,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Advertisement', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'ListItem', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'ListItem', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other']"
com.recetasgratisnet.recetasmexicanas,98,304.0,326.66666666666663,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,19,18,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'WebView', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Other']"
com.riatech.crockpotrecipes,293,205.33333333333331,1970.6666666666663,"[0, 1886, 455, 2054]",TextButton,False,13,7,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'ListItem', 'Other', 'TextButton']","['TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other']",15,12,0.0,0.4819277108433735,0.0,0.6840277777777778,110,15,"['TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'Other']"
com.riliclabs.countriesbeen,414,104.0,2017.3333333333333,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,67,66,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'WebView', 'WebView', 'Other', 'Other']"
com.sabagadev.whoviewedmyprofile,212,686.6666666666666,649.3333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,22,21,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Input', 'Other', 'Other', 'Input', 'Image', 'Other', 'Other']"
com.scoremyrack,51,174.66666666666666,466.6666666666666,"[36, 432, 190, 544]",Input,True,12,7,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Input']","['Input', 'Input', 'TextButton', 'Input', 'Input', 'TextButton', 'TextButton']",13,11,0.0,0.0,0.0,0.0892723180795198,428,7,"['Input', 'Input', 'TextButton', 'Input', 'Input', 'TextButton', 'TextButton']"
com.scoremyrack,51,200.0,2106.6666666666665,"[36, 2068, 1368, 2236]",TextButton,True,12,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']",['TextButton'],13,11,0.1470588235294117,0.1470588235294117,0.0,0.0007501875468867,428,1,['TextButton']
com.sliq.android.sliq,3,677.3333333333334,873.3333333333333,"[0, 837, 1440, 1007]",TextButton,False,7,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['Image', 'TextButton']",7,6,0.0368364030335861,0.0,0.0,0.0,18,2,"['Image', 'TextButton']"
com.sportngin.android,535,325.3333333333333,161.33333333333331,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,67,66,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other']"
com.supervalu.android.shoppers,72,726.6666666666667,357.33333333333337,"[525, 305, 915, 417]",Other,False,6,6,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Image', 'Other', 'Other', 'Other', 'Other', 'Other']",8,5,0.078971119133574,0.0379061371841155,0.3553412462908011,0.3553412462908011,39,23,"['Image', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton']"
com.taxsee.taxsee,278,725.3333333333333,180.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,24,23,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'ListItem', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.teazel.coloring,146,465.6,410.6666666666667,"[0, 0, 196, 161]",Other,True,8,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other']","['Other', 'Other', 'Other']",10,7,0.0,0.0,0.0,0.0388888888888888,28,6,"['Other', 'Other', 'Other', 'Other', 'Image', 'Image']"
com.timeout.ui,101,252.0,177.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",8,1,0.0,0.9015625,0.0,0.0,24,23,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other']"
com.tracfone.total.myaccount,172,704.0,165.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,65,64,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Checkbox', 'Other', 'Checkbox', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other']"
com.transcore.android.iowadot,82,102.66666666666669,144.0,"[0, 122, 137, 213]",Image,True,6,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'TextButton', 'TextButton']",9,5,0.2261904761904762,0.2321428571428571,0.0,0.7493055555555556,43,3,"['Image', 'TextButton', 'TextButton']"
com.tropicalsmoothie.tropicalsmoothiecafe.android.app,4,664.0,1093.3333333333333,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",9,1,0.0,0.9015625,0.0,0.0,19,18,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'Other', 'Other']"
com.trulia.android.mortgage,375,382.6666666666666,430.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",15,1,0.0,0.9015625,0.0,0.0,260,259,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.twobrothers.new_jewelry_designs,50,772.0,160.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",9,1,0.0,0.9015625,0.0,0.0,35,34,"['Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Other']"
com.txtr.android.mmm,104,238.66666666666669,125.33333333333331,"[35, 84, 1440, 189]",TextButton,False,9,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']",['TextButton'],10,8,0.0,0.0,0.0243055555555555,0.0,28,1,['TextButton']
com.videozone.vidioderguide,182,364.0,172.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",12,1,0.0,0.9015625,0.0,0.0,90,89,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Advertisement', 'Other', 'Other', 'Toolbar', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Other']"
com.vzw.gizmopal,232,352.0,741.3333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",14,1,0.0,0.9015625,0.0,0.0,110,109,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Input', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Input', 'TextButton', 'Other', 'TextButton', 'Input', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Input', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Input', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Input', 'TextButton', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other']"
com.wanelo.android,19,705.6,704.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,52,51,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other']"
com.webstar.walkies,70,264.0,160.0,"[169, 125, 398, 210]",TextButton,False,7,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton']",10,6,0.0,0.0,0.0,0.1089494163424124,53,2,"['TextButton', 'TextButton']"
com.webstar.walkies,70,88.0,149.33333333333334,"[43, 112, 155, 224]",Image,False,7,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Image']",10,6,0.1666666666666666,0.1666666666666666,0.1,0.1,53,2,"['Image', 'Image']"
com.wkt.onetravel.android,348,173.33333333333331,993.3333333333331,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,50,49,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'RadioButton', 'RadioButton', 'RadioButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other']"
com.wm.mbtistickers,65,717.3333333333334,661.3333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,53,52,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'RadioButton', 'Other', 'RadioButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'RadioButton', 'Other', 'RadioButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Image', 'TextButton', 'Other', 'Other']"
com.xoom.android.app,528,357.6,1096.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",21,1,0.0,0.9015625,0.0,0.0,107,106,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'MultiTab', 'MultiTab', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Toolbar', 'Image', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other']"
com.yinzcam.nba.jazz,1,729.3333333333334,1634.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",10,1,0.0,0.9015625,0.0,0.0,29,28,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other']"
